"","ID","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65"
"261","ES-148922-02","ft","ft","ft","ft","ft","ft","ft","ft","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft"
"262","ES-149084-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"263","ES-149084-02","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"264","ES-149699-01","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"265","ES-149699-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft"
"266","ES-149792-01","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"267","ES-151290-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"268","ES-151290-02","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft"
"269","ES-152204-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"270","ES-152204-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf"
"271","ES-152668-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf"
"272","ES-154912-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"273","ES-154993-01","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"274","ES-154993-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"275","ES-157879-01","olf","olf","olf","pt","pt","pt","pt","pt","pt","pt","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"276","ES-157879-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"277","ES-157949-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"278","ES-158632-01","ft","ft","ft","ft","ft","ft","ft","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"279","ES-158760-01","olf","ft","ft","ft","olf","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"280","ES-158760-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"281","ES-160347-01","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"282","ES-160347-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"283","ES-161204-01","ft","ft","ft","ft","ft","ft","ft","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"284","ES-161204-03","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"285","ES-161266-01","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"286","ES-161266-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"287","ES-162311-01","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"288","ES-163255-01","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"289","ES-163255-02","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"290","ES-163873-01","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft"
"291","ES-164341-01","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft"
"292","ES-164341-02","olf","olf","olf","olf","olf","olf","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf"
"293","ES-165838-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"294","ES-165838-02","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"295","ES-166130-01","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"296","ES-166629-01","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"297","ES-167765-01","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"298","ES-167953-01","olf","olf","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"299","ES-167953-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"300","ES-168755-01","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"301","ES-168755-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"302","ES-169095-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"303","ES-169095-02","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"304","ES-169107-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf"
"305","ES-169107-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf"
"306","ES-169530-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"307","ES-169530-02","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"308","ES-169653-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"309","ES-169653-03","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"310","ES-170887-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"311","ES-170887-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"312","ES-171359-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"313","ES-171359-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"314","ES-172089-01","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"315","ES-172119-01","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"316","ES-172119-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"317","ES-172787-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"318","ES-173435-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"319","ES-175388-01","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"320","ES-175388-02","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf"
"321","ES-175666-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"322","ES-175710-01","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft"
"323","ES-175710-02","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"324","ES-175763-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"325","ES-175763-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"326","ES-176817-01","ft","ft","ft","ft","ft","ft","ft","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft"
"327","ES-176817-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"328","ES-177229-01","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"329","ES-177229-02","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","pt","pt","pt","pt","pt","pt","pt","pt","pt","pt","pt","pt","pt","pt","pt","pt","pt","olf"
"330","ES-178251-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"331","ES-178251-02","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"332","ES-178618-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf"
"333","ES-178651-01","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"334","ES-178651-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"335","ES-178715-03","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"336","ES-179083-01","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"337","ES-179291-01","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"338","ES-179291-02","olf","olf","olf","ft","ft","ft","ft","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf"
"339","ES-179383-01","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","pt","pt","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"340","ES-179383-02","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf"
"341","ES-179540-01","olf","olf","olf","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"342","ES-179540-02","olf","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","ft","olf"
"343","ES-179997-01","ft","ft","ft","ft","ft","ft","ft","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
"344","ES-179997-02","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf","olf"
